AreaName,LastResidence,Persons_0to4,Males_0to4,Females_0to4,Persons_5to9,Males_5to9,Females_5to9,Persons_10to14,Males_10to14,Females_10to14,Persons_15to19,Males_15to19,Females_15to19,Persons_20to24,Males_20to24,Females_20to24,Persons_25to29,Males_25to29,Females_25to29,Persons_30to34,Males_30to34,Females_30to34,Persons_35to39,Males_35to39,Females_35to39,Persons_40to44,Males_40to44,Females_40to44,Persons_45to49,Males_45to49,Females_45to49,Persons_50to54,Males_50to54,Females_50to54,Persons_55to59,Males_55to59,Females_55to59,Persons_60to64,Males_60to64,Females_60to64,Persons_65to69,Males_65to69,Females_65to69,Persons_70to74,Males_70to74,Females_70to74,Persons_75to79,Males_75to79,Females_75to79,Persons_80plus,Males_80plus,Females_80plus,Persons_AgeNS,Males_AgeNS,Females_AgeNS
West Bengal,Arunachal Pradesh,42,21,21,114,49,65,116,56,60,127,52,75,176,57,119,150,57,93,115,36,79,83,39,44,67,38,29,53,23,30,63,34,29,50,31,19,38,28,10,17,14,3,9,7,2,3,0,3,3,2,1,0,0,0
West Bengal,Nagaland,75,40,35,137,71,66,105,53,52,100,49,51,211,93,118,297,166,131,254,158,96,146,77,69,83,44,39,55,36,19,53,26,27,30,20,10,37,23,14,22,15,7,11,6,5,3,2,1,4,1,3,2,0,2
West Bengal,Manipur,62,29,33,127,68,59,128,67,61,104,45,59,172,60,112,176,55,121,162,84,78,116,64,52,57,29,28,60,28,32,45,26,19,38,17,21,22,17,5,16,8,8,9,8,1,4,4,0,8,7,1,0,0,0
West Bengal,Mizoram,18,9,9,34,17,17,38,22,16,64,28,36,46,23,23,50,15,35,33,9,24,25,12,13,18,11,7,7,3,4,14,5,9,6,4,2,5,4,1,5,2,3,2,2,0,0,0,0,1,0,1,1,1,0
West Bengal,Tripura,158,86,72,249,131,118,199,107,92,317,155,162,586,233,353,781,300,481,695,310,385,563,285,278,372,187,185,326,165,161,318,151,167,278,120,158,312,175,137,198,110,88,107,67,40,53,37,16,51,25,26,6,4,2
West Bengal,Meghalaya,71,42,29,164,78,86,142,69,73,153,70,83,296,99,197,357,104,253,342,116,226,238,94,144,160,75,85,146,70,76,112,47,65,128,57,71,149,84,65,79,54,25,48,33,15,24,15,9,20,11,9,1,0,1
West Bengal,Assam,1567,808,759,2523,1289,1234,2287,1179,1108,3613,1131,2482,7544,1374,6170,7616,1736,5880,4789,1624,3165,3435,1557,1878,2444,1248,1196,1990,1021,969,1618,801,817,1398,695,703,1282,717,565,741,469,272,422,228,194,231,110,121,262,113,149,34,11,23
West Bengal,West Bengal,667183,339491,327692,698041,356967,341074,247807,122891,124916,874421,111927,762494,2125745,129717,1996028,1436991,144447,1292544,519867,132934,386933,314143,125600,188543,215656,101584,114072,161997,78573,83424,115205,57777,57428,83746,41850,41896,65601,33471,32130,42709,21775,20934,27731,12727,15004,14791,6192,8599,27145,8790,18355,4458,1543,2915
West Bengal,Jharkhand,6158,3123,3035,7776,4036,3740,4908,2556,2352,13909,2725,11184,36676,4058,32618,31316,5150,26166,13378,4437,8941,7636,3548,4088,4734,2484,2250,3604,1849,1755,2709,1364,1345,2080,1002,1078,1867,1072,795,1128,683,445,632,312,320,314,148,166,469,177,292,104,40,64
West Bengal,Odisha,2223,1171,1052,2550,1359,1191,1566,786,780,3239,914,2325,8710,1909,6801,8972,2477,6495,5226,2418,2808,3437,1942,1495,2246,1379,867,1603,960,643,1205,718,487,854,494,360,600,356,244,380,222,158,233,133,100,131,79,52,195,88,107,53,28,25
West Bengal,Chhattisgarh,251,129,122,266,152,114,168,80,88,201,91,110,438,126,312,505,138,367,382,155,227,282,152,130,169,102,67,136,77,59,105,54,51,74,47,27,63,36,27,34,24,10,25,15,10,12,6,6,19,12,7,1,1,0
West Bengal,Madhya Pradesh,373,197,176,544,282,262,401,209,192,345,167,178,596,172,424,797,242,555,753,272,481,504,236,268,359,196,163,254,125,129,239,102,137,186,89,97,177,96,81,102,67,35,57,35,22,34,18,16,32,11,21,9,4,5
West Bengal,Gujarat,514,274,240,676,359,317,400,207,193,357,185,172,531,203,328,638,203,435,497,197,300,418,196,222,299,179,120,214,123,91,151,81,70,148,80,68,106,57,49,57,31,26,42,22,20,30,16,14,42,21,21,3,2,1
West Bengal,Daman & Diu,1,0,1,1,1,0,0,0,0,1,0,1,5,1,4,1,0,1,1,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Dadra & Nagar Haveli,17,9,8,22,15,7,14,6,8,14,8,6,22,7,15,10,4,6,11,2,9,4,4,0,5,1,4,2,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
West Bengal,Maharashtra,1485,748,737,1724,901,823,981,498,483,1011,505,506,1733,637,1096,1999,711,1288,1535,714,821,1052,572,480,719,447,272,518,326,192,360,216,144,276,141,135,249,138,111,167,102,65,69,44,25,43,27,16,64,23,41,17,12,5
West Bengal,Andhra Pradesh,642,322,320,646,342,304,365,190,175,352,157,195,791,202,589,951,318,633,703,337,366,519,276,243,342,194,148,308,165,143,210,128,82,158,90,68,100,54,46,71,37,34,44,23,21,20,12,8,44,14,30,9,5,4
West Bengal,Karnataka,366,187,179,343,183,160,167,85,82,160,81,79,346,132,214,506,204,302,419,199,220,296,166,130,180,103,77,105,65,40,85,49,36,70,40,30,62,33,29,35,20,15,22,12,10,10,8,2,16,7,9,4,1,3
West Bengal,Goa,25,11,14,34,20,14,27,13,14,21,12,9,19,8,11,27,5,22,26,15,11,10,3,7,16,8,8,17,11,6,7,6,1,5,3,2,0,0,0,2,1,1,1,0,1,2,1,1,3,1,2,0,0,0
West Bengal,Lakshadweep,5,4,1,5,3,2,5,4,1,2,1,1,3,0,3,7,4,3,4,4,0,1,0,1,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,Kerala,211,101,110,226,113,113,119,63,56,181,117,64,384,218,166,378,170,208,274,126,148,259,120,139,189,102,87,146,73,73,115,66,49,91,55,36,79,37,42,39,16,23,26,10,16,15,8,7,22,14,8,2,1,1
West Bengal,Tamil Nadu,288,161,127,332,159,173,190,96,94,182,104,78,382,211,171,511,256,255,403,183,220,340,173,167,246,152,94,160,98,62,142,80,62,118,70,48,75,42,33,54,23,31,26,18,8,19,10,9,25,14,11,11,4,7
West Bengal,Puducherry,8,3,5,11,5,6,6,4,2,9,4,5,19,8,11,15,7,8,6,1,5,6,6,0,5,2,3,3,1,2,5,3,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0
West Bengal,Andaman & Nicobar Islands,63,31,32,94,42,52,62,31,31,54,22,32,96,20,76,93,30,63,99,34,65,66,32,34,43,24,19,30,15,15,26,16,10,32,13,19,28,22,6,15,13,2,3,2,1,4,2,2,3,2,1,0,0,0
Jharkhand,Jammu & Kashmir,70,35,35,108,59,49,75,39,36,60,35,25,103,36,67,119,49,70,92,33,59,57,33,24,45,29,16,26,19,7,13,10,3,21,15,6,5,3,2,2,2,0,1,0,1,1,0,1,2,0,2,4,2,2
Jharkhand,Himachal Pradesh,73,35,38,92,55,37,69,43,26,65,24,41,69,27,42,93,30,63,82,31,51,66,27,39,39,19,20,23,16,7,9,7,2,5,4,1,12,5,7,3,2,1,1,0,1,2,1,1,3,0,3,1,0,1
Jharkhand,Punjab,263,138,125,354,184,170,265,141,124,231,146,85,344,138,206,539,181,358,399,148,251,275,142,133,188,116,72,142,98,44,94,51,43,78,49,29,67,45,22,56,30,26,34,20,14,24,11,13,13,8,5,6,3,3
Jharkhand,Chandigarh,16,8,8,17,9,8,9,6,3,5,2,3,15,6,9,19,6,13,19,10,9,12,9,3,5,4,1,8,4,4,1,1,0,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Uttarakhand,67,39,28,88,47,41,64,34,30,60,25,35,89,31,58,108,39,69,99,29,70,74,30,44,41,23,18,29,18,11,11,9,2,8,4,4,14,7,7,1,0,1,3,1,2,1,0,1,2,1,1,3,1,2
Jharkhand,Haryana,158,83,75,167,99,68,121,73,48,86,45,41,175,78,97,285,111,174,200,98,102,154,78,76,81,49,32,41,27,14,48,26,22,23,18,5,16,9,7,8,5,3,7,5,2,6,2,4,11,7,4,1,1,0
Jharkhand,NCT of Delhi,473,252,221,478,257,221,325,176,149,305,153,152,680,291,389,886,396,490,663,380,283,430,275,155,253,179,74,140,92,48,89,62,27,51,34,17,45,27,18,23,15,8,16,9,7,10,6,4,11,4,7,18,10,8
Jharkhand,Rajasthan,178,93,85,239,148,91,179,94,85,205,116,89,367,152,215,482,195,287,357,164,193,205,95,110,168,94,74,119,71,48,93,50,43,80,51,29,66,35,31,51,26,25,24,10,14,20,6,14,19,5,14,10,4,6
Jharkhand,Uttar Pradesh,1663,875,788,2608,1444,1164,1976,1073,903,2478,965,1513,5747,1146,4601,6254,1451,4803,3585,1428,2157,2291,1155,1136,1519,859,660,1157,667,490,850,473,377,583,330,253,442,241,201,259,130,129,161,72,89,82,37,45,126,54,72,139,54,85
Jharkhand,Bihar,15266,8087,7179,27872,15412,12460,24529,13914,10615,35460,12450,23010,76589,13272,63317,74968,16199,58769,39814,16011,23803,25606,13503,12103,17679,9770,7909,13514,7515,5999,9674,5400,4274,7810,4428,3382,6131,3249,2882,3554,1927,1627,2308,1097,1211,1163,539,624,1662,707,955,1893,820,1073
Jharkhand,Sikkim,3,2,1,7,2,5,7,5,2,5,2,3,7,3,4,20,4,16,9,4,5,8,4,4,4,3,1,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Arunachal Pradesh,3,0,3,8,5,3,17,10,7,10,4,6,15,3,12,16,6,10,14,6,8,16,6,10,7,5,2,7,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Jharkhand,Nagaland,5,2,3,12,4,8,7,4,3,6,4,2,13,4,9,14,2,12,21,8,13,6,4,2,8,4,4,5,4,1,2,0,2,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
Jharkhand,Manipur,2,1,1,6,4,2,18,14,4,12,6,6,18,9,9,21,9,12,17,7,10,12,6,6,8,6,2,7,4,3,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Mizoram,5,3,2,13,8,5,12,8,4,7,2,5,10,2,8,11,5,6,4,2,2,13,6,7,2,1,1,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Tripura,6,2,4,17,12,5,10,7,3,13,10,3,21,10,11,26,7,19,30,13,17,14,7,7,13,9,4,7,6,1,5,2,3,1,1,0,3,2,1,2,0,2,0,0,0,2,1,1,0,0,0,2,1,1
Jharkhand,Meghalaya,10,7,3,16,12,4,21,9,12,22,14,8,13,6,7,18,3,15,13,2,11,12,4,8,14,10,4,11,6,5,9,7,2,4,2,2,3,2,1,2,2,0,1,0,1,0,0,0,2,1,1,0,0,0
Jharkhand,Assam,108,61,47,161,80,81,155,86,69,180,70,110,319,76,243,371,110,261,267,83,184,178,88,90,134,78,56,78,42,36,40,22,18,49,30,19,33,15,18,18,9,9,7,3,4,9,2,7,7,3,4,14,9,5
Jharkhand,West Bengal,5442,2766,2676,6823,3554,3269,4599,2365,2234,13750,2387,11363,40287,3511,36776,35649,4605,31044,14136,4186,9950,7752,3363,4389,4787,2308,2479,3721,1781,1940,2521,1236,1285,2031,923,1108,1559,689,870,963,452,511,593,224,369,326,112,214,428,120,308,572,151,421
Jharkhand,Jharkhand,56989,29156,27833,97663,51255,46408,100675,47939,52736,287812,40150,247662,711130,43188,667942,519704,47974,471730,156188,40606,115582,84862,32763,52099,54329,24369,29960,39152,18014,21138,26918,12841,14077,21766,10073,11693,18271,8500,9771,11006,5043,5963,6518,2425,4093,2863,948,1915,4754,1233,3521,5800,1643,4157
Jharkhand,Odisha,1672,871,801,2181,1132,1049,1514,740,774,3175,711,2464,10297,1182,9115,11125,1662,9463,5595,1550,4045,3297,1354,1943,1845,867,978,1152,555,597,764,358,406,459,226,233,384,160,224,239,107,132,188,61,127,59,30,29,85,28,57,53,22,31
Jharkhand,Chhattisgarh,655,324,331,743,397,346,503,274,229,1104,240,864,3685,408,3277,3345,426,2919,1592,413,1179,869,355,514,500,212,288,382,160,222,251,127,124,193,85,108,109,48,61,84,33,51,45,15,30,20,10,10,28,6,22,43,14,29
Jharkhand,Madhya Pradesh,285,144,141,328,181,147,270,135,135,311,138,173,768,230,538,954,238,716,592,217,375,367,177,190,258,144,114,194,102,92,136,73,63,134,97,37,67,36,31,24,9,15,27,8,19,15,5,10,19,11,8,21,12,9
Jharkhand,Gujarat,136,68,68,213,134,79,140,90,50,155,96,59,285,153,132,383,173,210,289,156,133,199,124,75,138,100,38,84,64,20,53,25,28,27,18,9,30,19,11,27,12,15,12,3,9,5,2,3,11,4,7,9,4,5
Jharkhand,Daman & Diu,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Dadra & Nagar Haveli,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Maharashtra,422,221,201,459,215,244,300,160,140,446,277,169,988,551,437,1233,615,618,854,532,322,550,368,182,336,232,104,190,140,50,149,99,50,98,67,31,60,32,28,29,19,10,15,8,7,17,10,7,11,5,6,20,10,10
Jharkhand,Andhra Pradesh,306,147,159,333,179,154,179,93,86,262,160,102,430,185,245,570,212,358,399,182,217,300,169,131,183,91,92,138,82,56,116,64,52,85,48,37,52,24,28,50,22,28,29,16,13,21,12,9,21,10,11,10,7,3
Jharkhand,Karnataka,108,54,54,90,46,44,54,31,23,90,46,44,211,117,94,266,139,127,198,104,94,110,62,48,67,35,32,41,27,14,41,26,15,26,13,13,20,9,11,14,8,6,9,6,3,8,3,5,2,1,1,6,1,5
Jharkhand,Goa,11,8,3,20,11,9,8,6,2,17,13,4,37,23,14,33,17,16,19,11,8,18,13,5,11,7,4,6,6,0,1,0,1,3,2,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Jharkhand,Lakshadweep,2,2,0,1,0,1,2,2,0,2,0,2,1,0,1,3,0,3,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Kerala,77,45,32,111,57,54,53,20,33,59,27,32,131,37,94,136,45,91,158,53,105,138,53,85,106,49,57,80,38,42,70,21,49,96,33,63,47,16,31,32,10,22,16,6,10,14,5,9,8,3,5,9,0,9
Jharkhand,Tamil Nadu,107,53,54,108,59,49,67,41,26,104,73,31,253,134,119,271,140,131,249,145,104,156,99,57,103,62,41,65,47,18,48,29,19,34,21,13,23,12,11,15,8,7,8,4,4,8,3,5,11,3,8,4,2,2
Jharkhand,Puducherry,2,2,0,2,1,1,1,1,0,3,2,1,4,0,4,3,2,1,6,4,2,2,2,0,2,2,0,1,1,0,0,0,0,3,2,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Andaman & Nicobar Islands,12,9,3,8,4,4,16,9,7,15,7,8,20,5,15,23,5,18,20,9,11,12,4,8,11,4,7,4,3,1,4,0,4,5,4,1,0,0,0,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0
Odisha,Jammu & Kashmir,58,33,25,113,60,53,84,47,37,67,33,34,125,53,72,144,71,73,109,64,45,128,81,47,94,72,22,85,64,21,37,34,3,22,17,5,17,15,2,7,2,5,1,0,1,1,1,0,3,2,1,6,4,2
Odisha,Himachal Pradesh,24,9,15,30,17,13,30,12,18,25,17,8,44,23,21,54,26,28,46,27,19,37,21,16,24,13,11,21,17,4,17,10,7,8,8,0,5,3,2,2,1,1,3,1,2,1,0,1,1,0,1,0,0,0
Odisha,Punjab,171,86,85,241,138,103,204,116,88,198,107,91,251,116,135,331,115,216,292,129,163,234,127,107,204,115,89,128,77,51,84,57,27,60,34,26,47,33,14,27,17,10,17,8,9,16,11,5,10,3,7,8,3,5
Odisha,Chandigarh,5,3,2,22,13,9,19,11,8,14,9,5,12,5,7,29,12,17,34,22,12,18,10,8,20,13,7,12,8,4,9,5,4,9,8,1,0,0,0,4,3,1,2,0,2,0,0,0,0,0,0,2,1,1
Odisha,Uttarakhand,32,16,16,42,16,26,37,22,15,45,22,23,47,24,23,76,37,39,61,33,28,54,27,27,34,19,15,27,18,9,18,16,2,6,5,1,9,7,2,2,1,1,0,0,0,2,2,0,1,0,1,1,1,0
Odisha,Haryana,135,63,72,143,77,66,94,44,50,95,59,36,246,144,102,289,143,146,269,154,115,159,84,75,128,81,47,82,58,24,51,33,18,50,35,15,44,32,12,17,7,10,15,8,7,7,4,3,10,4,6,7,6,1
Odisha,NCT of Delhi,444,247,197,457,231,226,327,196,131,313,168,145,566,310,256,760,418,342,825,490,335,624,410,214,435,311,124,231,162,69,151,95,56,85,54,31,71,46,25,46,36,10,13,4,9,11,6,5,14,11,3,12,4,8
Odisha,Rajasthan,264,142,122,319,178,141,242,126,116,308,203,105,655,369,286,718,353,365,506,261,245,334,199,135,260,169,91,179,120,59,124,73,51,98,69,29,70,45,25,52,23,29,39,18,21,30,19,11,20,10,10,17,10,7
Odisha,Uttar Pradesh,886,486,400,1266,698,568,976,572,404,1297,844,453,2273,1169,1104,2419,1080,1339,1830,1005,825,1367,842,525,879,571,308,605,409,196,397,274,123,251,179,72,157,106,51,93,58,35,61,36,25,36,17,19,56,32,24,48,27,21
Odisha,Bihar,2379,1218,1161,3655,1958,1697,2955,1823,1132,3890,2437,1453,8406,4016,4390,8165,3586,4579,5728,3355,2373,3740,2510,1230,2115,1483,632,1468,1014,454,989,659,330,655,439,216,507,313,194,278,167,111,212,119,93,86,44,42,139,67,72,131,81,50
Odisha,Sikkim,6,3,3,3,2,1,7,6,1,13,9,4,15,4,11,11,6,5,7,2,5,4,4,0,11,7,4,10,2,8,6,5,1,5,3,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1
Odisha,Arunachal Pradesh,20,11,9,27,19,8,27,13,14,30,10,20,45,11,34,37,8,29,26,12,14,27,14,13,14,8,6,13,9,4,14,8,6,8,5,3,4,2,2,4,3,1,2,2,0,1,1,0,0,0,0,1,0,1
Odisha,Nagaland,10,7,3,22,14,8,53,23,30,32,15,17,50,28,22,28,14,14,23,17,6,32,5,27,21,17,4,9,5,4,4,2,2,5,4,1,7,7,0,3,1,2,2,1,1,1,1,0,2,1,1,3,3,0
Odisha,Manipur,11,6,5,9,7,2,16,11,5,29,22,7,37,28,9,28,10,18,22,12,10,13,4,9,10,9,1,8,5,3,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
Odisha,Mizoram,3,1,2,2,1,1,3,2,1,0,0,0,12,6,6,7,3,4,1,1,0,2,1,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,Tripura,6,3,3,8,5,3,16,8,8,49,29,20,81,65,16,27,23,4,20,5,15,10,4,6,14,12,2,8,5,3,1,1,0,0,0,0,3,2,1,0,0,0,1,1,0,2,1,1,0,0,0,2,2,0
Odisha,Meghalaya,6,2,4,7,3,4,10,5,5,21,11,10,43,21,22,12,4,8,15,4,11,13,6,7,13,8,5,16,10,6,11,6,5,5,4,1,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0
Odisha,Assam,104,56,48,160,78,82,234,114,120,300,162,138,395,177,218,354,116,238,226,99,127,217,114,103,164,90,74,129,66,63,125,83,42,69,45,24,39,25,14,18,11,7,10,7,3,3,0,3,11,6,5,2,0,2
Odisha,West Bengal,1753,917,836,2286,1214,1072,1714,928,786,4065,1656,2409,10989,3176,7813,10223,3207,7016,5869,2899,2970,3996,2437,1559,2653,1670,983,2097,1339,758,1693,1082,611,1205,766,439,895,551,344,538,339,199,320,165,155,162,72,90,190,79,111,122,66,56
Odisha,Jharkhand,2075,1098,977,3229,1726,1503,2655,1583,1072,5330,2204,3126,13098,3286,9812,12627,3144,9483,6475,2523,3952,3730,1932,1798,2230,1272,958,1660,975,685,1129,597,532,825,484,341,642,323,319,350,186,164,231,94,137,113,47,66,125,45,80,180,88,92
Odisha,Odisha,212502,109247,103255,321220,160299,160921,272794,131002,141792,304972,88357,216615,884665,85001,799664,951093,93480,857613,405679,89197,316482,194935,79101,115834,123760,61045,62715,92555,47691,44864,65077,33804,31273,47151,23982,23169,37630,18411,19219,22061,10241,11820,16241,6262,9979,8218,3116,5102,12385,4367,8018,10674,3781,6893
Odisha,Chhattisgarh,1785,906,879,1798,915,883,1348,707,641,2785,685,2100,10452,922,9530,9611,1147,8464,3953,1129,2824,2163,963,1200,1297,653,644,950,480,470,665,330,335,457,244,213,393,182,211,226,98,128,138,47,91,51,23,28,91,29,62,93,32,61
Odisha,Madhya Pradesh,296,149,147,369,193,176,333,168,165,412,212,200,783,274,509,908,324,584,628,273,355,443,249,194,313,184,129,225,136,89,185,109,76,136,93,43,83,53,30,35,16,19,30,13,17,16,8,8,12,4,8,18,7,11
Odisha,Gujarat,540,287,253,714,386,328,636,395,241,2350,2180,170,3893,3584,309,3367,2966,401,2256,1982,274,1916,1704,212,1384,1255,129,833,760,73,387,333,54,223,187,36,128,98,30,55,38,17,27,14,13,13,4,9,30,19,11,29,28,1
Odisha,Daman & Diu,1,0,1,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,Dadra & Nagar Haveli,0,0,0,0,0,0,1,1,0,3,1,2,4,0,4,6,1,5,5,3,2,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,Maharashtra,631,322,309,716,374,342,523,284,239,696,450,246,1441,865,576,1703,952,751,1292,792,500,871,585,286,585,403,182,396,264,132,246,166,80,173,110,63,130,86,44,70,42,28,30,18,12,14,7,7,27,13,14,17,9,8
Odisha,Andhra Pradesh,3208,1640,1568,3360,1736,1624,1602,797,805,3117,978,2139,8243,1619,6624,7755,1778,5977,3994,1738,2256,2660,1428,1232,1797,1041,756,1373,766,607,1045,576,469,765,429,336,614,312,302,332,170,162,238,88,150,130,64,66,123,51,72,126,49,77
Odisha,Karnataka,226,113,113,195,99,96,124,55,69,226,162,64,642,442,200,817,550,267,551,391,160,332,254,78,162,129,33,109,79,30,92,59,33,54,34,20,25,20,5,7,5,2,10,6,4,3,1,2,6,3,3,5,2,3
Odisha,Goa,16,7,9,21,10,11,17,8,9,27,18,9,53,29,24,49,27,22,36,24,12,23,12,11,14,11,3,14,9,5,9,6,3,2,0,2,4,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
Odisha,Lakshadweep,1,0,1,1,1,0,1,1,0,0,0,0,3,0,3,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Odisha,Kerala,103,55,48,131,73,58,105,66,39,162,112,50,250,149,101,297,140,157,273,144,129,214,128,86,178,117,61,152,99,53,105,52,53,76,50,26,49,19,30,34,17,17,15,4,11,12,6,6,10,7,3,3,3,0
Odisha,Tamil Nadu,237,131,106,190,102,88,155,86,69,364,254,110,769,543,226,741,474,267,501,329,172,375,263,112,271,200,71,181,131,50,123,99,24,66,45,21,41,24,17,19,9,10,11,7,4,6,5,1,5,4,1,28,21,7
Odisha,Puducherry,7,2,5,15,7,8,5,4,1,8,6,2,13,5,8,4,2,2,7,1,6,9,4,5,3,1,2,4,3,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,Andaman & Nicobar Islands,7,5,2,14,7,7,5,3,2,15,3,12,25,5,20,21,3,18,24,13,11,18,12,6,6,3,3,2,0,2,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,Jammu & Kashmir,318,168,150,507,287,220,429,224,205,386,219,167,446,265,181,415,237,178,365,190,175,356,193,163,316,174,142,231,148,83,164,99,65,108,67,41,85,56,29,48,26,22,23,16,7,4,3,1,8,3,5,0,0,0
Chhattisgarh,Himachal Pradesh,65,35,30,97,63,34,88,46,42,66,40,26,112,59,53,126,55,71,124,55,69,87,54,33,52,36,16,49,27,22,33,23,10,17,11,6,15,9,6,8,5,3,0,0,0,0,0,0,3,3,0,0,0,0
Chhattisgarh,Punjab,387,208,179,647,354,293,467,248,219,396,224,172,670,313,357,772,296,476,675,315,360,505,258,247,377,219,158,295,194,101,207,128,79,168,107,61,126,64,62,83,47,36,46,24,22,31,16,15,41,23,18,1,1,0
Chhattisgarh,Chandigarh,14,8,6,32,18,14,17,6,11,18,6,12,21,10,11,22,12,10,15,5,10,17,8,9,14,6,8,13,7,6,4,4,0,5,3,2,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,Uttarakhand,72,40,32,88,51,37,65,34,31,74,37,37,129,54,75,193,83,110,143,69,74,126,76,50,61,43,18,63,44,19,60,38,22,46,33,13,71,45,26,36,29,7,20,14,6,10,8,2,17,14,3,1,0,1
Chhattisgarh,Haryana,467,243,224,570,322,248,449,250,199,368,196,172,676,339,337,847,392,455,680,346,334,533,318,215,373,238,135,283,168,115,204,124,80,148,84,64,134,70,64,92,62,30,40,24,16,28,14,14,24,9,15,8,3,5
Chhattisgarh,NCT of Delhi,371,199,172,655,342,313,493,280,213,403,228,175,561,288,273,717,341,376,659,336,323,511,300,211,345,207,138,269,159,110,157,89,68,120,66,54,101,59,42,50,29,21,27,14,13,13,8,5,18,10,8,9,6,3
Chhattisgarh,Rajasthan,554,301,253,672,346,326,423,239,184,534,359,175,1025,511,514,1350,612,738,913,478,435,599,351,248,409,267,142,279,172,107,193,126,67,133,75,58,108,61,47,78,48,30,48,27,21,21,7,14,40,18,22,12,5,7
Chhattisgarh,Uttar Pradesh,3760,1987,1773,6226,3345,2881,4530,2624,1906,5116,2954,2162,10895,4174,6721,11667,4592,7075,7416,3771,3645,5025,3051,1974,3108,1923,1185,2112,1373,739,1362,850,512,922,559,363,834,474,360,524,286,238,401,217,184,187,90,97,294,146,148,73,45,28
Chhattisgarh,Bihar,4042,2148,1894,6242,3437,2805,4433,2585,1848,4359,2668,1691,9521,4113,5408,10803,4780,6023,7128,3977,3151,4782,3058,1724,2642,1821,821,1623,1069,554,981,619,362,679,364,315,702,383,319,473,251,222,318,145,173,155,77,78,232,113,119,65,44,21
Chhattisgarh,Sikkim,3,2,1,3,3,0,3,2,1,2,2,0,6,3,3,7,2,5,6,5,1,8,6,2,2,1,1,3,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhattisgarh,Arunachal Pradesh,4,2,2,27,21,6,23,13,10,14,8,6,13,11,2,13,7,6,5,4,1,5,2,3,6,3,3,3,2,1,5,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
